# Force and moment coefficients
# dragDir     : (9.396927e-01 3.420199e-01 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (-3.420199e-01 9.396927e-01 0.000000e+00)
# rollAxis    : (9.396927e-01 3.420199e-01 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (-3.420199e-01 9.396927e-01 0.000000e+00)
# magUInf     : 7.000000e+00
# lRef        : 7.971260e-02
# Aref        : 9.565510e-03
# CofR        : (1.992810e-02 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
11            	2.711295e-01	-6.691985e-01	9.403280e-01	1.244091e+00	3.815581e-01	8.625326e-01	-2.404872e-01	-8.047633e-01	1.560869e-01	-1.160397e-01	9.806700e-02	-2.141067e-01
12            	2.704428e-01	-6.755287e-01	9.459716e-01	1.250092e+00	3.837940e-01	8.662982e-01	-2.412521e-01	-8.107501e-01	1.566796e-01	-1.175091e-01	9.792508e-02	-2.154342e-01
13            	2.713203e-01	-6.807533e-01	9.520736e-01	1.256023e+00	3.857071e-01	8.703157e-01	-2.423043e-01	-8.164134e-01	1.583817e-01	-1.183847e-01	9.918929e-02	-2.175740e-01
14            	2.734394e-01	-6.851954e-01	9.586347e-01	1.262355e+00	3.873703e-01	8.749848e-01	-2.438073e-01	-8.219150e-01	1.609348e-01	-1.187925e-01	1.015386e-01	-2.203311e-01
15            	2.766150e-01	-6.891298e-01	9.657448e-01	1.269163e+00	3.885018e-01	8.806608e-01	-2.460795e-01	-8.274373e-01	1.641928e-01	-1.188207e-01	1.047825e-01	-2.236032e-01
16            	2.806340e-01	-6.926688e-01	9.733029e-01	1.276436e+00	3.891356e-01	8.873005e-01	-2.490824e-01	-8.329859e-01	1.679646e-01	-1.185434e-01	1.086928e-01	-2.272363e-01
17            	2.852441e-01	-6.955673e-01	9.808114e-01	1.283873e+00	3.893024e-01	8.945702e-01	-2.526339e-01	-8.381893e-01	1.720486e-01	-1.179619e-01	1.130676e-01	-2.310295e-01
18            	2.903673e-01	-6.980949e-01	9.884622e-01	1.291607e+00	3.891549e-01	9.024525e-01	-2.566488e-01	-8.432785e-01	1.764170e-01	-1.171681e-01	1.178330e-01	-2.350011e-01
19            	2.954049e-01	-6.995584e-01	9.949634e-01	1.298445e+00	3.886800e-01	9.097647e-01	-2.605424e-01	-8.472609e-01	1.805729e-01	-1.161805e-01	1.224826e-01	-2.386632e-01
20            	3.004360e-01	-7.000808e-01	1.000517e+00	1.304664e+00	3.878985e-01	9.167657e-01	-2.644336e-01	-8.502988e-01	1.845840e-01	-1.150139e-01	1.270770e-01	-2.420909e-01
21            	3.054605e-01	-6.999181e-01	1.005379e+00	1.310294e+00	3.867528e-01	9.235411e-01	-2.683941e-01	-8.526484e-01	1.885266e-01	-1.137129e-01	1.316701e-01	-2.453830e-01
22            	3.103751e-01	-6.992081e-01	1.009583e+00	1.315231e+00	3.853614e-01	9.298692e-01	-2.722539e-01	-8.543957e-01	1.923725e-01	-1.123206e-01	1.362122e-01	-2.485328e-01
23            	3.150651e-01	-6.979968e-01	1.013062e+00	1.319464e+00	3.838800e-01	9.355836e-01	-2.758518e-01	-8.555294e-01	1.960243e-01	-1.108633e-01	1.405926e-01	-2.514559e-01
24            	3.193097e-01	-6.960830e-01	1.015393e+00	1.322540e+00	3.823230e-01	9.402168e-01	-2.789469e-01	-8.557378e-01	1.993143e-01	-1.093526e-01	1.446380e-01	-2.539905e-01
25            	3.230171e-01	-6.932860e-01	1.016303e+00	1.324202e+00	3.806583e-01	9.435434e-01	-2.814426e-01	-8.547945e-01	2.021022e-01	-1.078216e-01	1.481914e-01	-2.560130e-01
26            	3.260957e-01	-6.890105e-01	1.015106e+00	1.323844e+00	3.786020e-01	9.452421e-01	-2.833201e-01	-8.520583e-01	2.042222e-01	-1.062395e-01	1.511024e-01	-2.573419e-01
27            	3.286736e-01	-6.837991e-01	1.012473e+00	1.322048e+00	3.763632e-01	9.456851e-01	-2.846609e-01	-8.481359e-01	2.058190e-01	-1.046854e-01	1.534763e-01	-2.581618e-01
28            	3.306839e-01	-6.777011e-01	1.008385e+00	1.318714e+00	3.738875e-01	9.448270e-01	-2.854698e-01	-8.430430e-01	2.068286e-01	-1.032450e-01	1.552061e-01	-2.584510e-01
29            	3.321605e-01	-6.707623e-01	1.002923e+00	1.313918e+00	3.711000e-01	9.428175e-01	-2.858588e-01	-8.368426e-01	2.072335e-01	-1.019780e-01	1.562445e-01	-2.582225e-01
30            	3.331554e-01	-6.629107e-01	9.960661e-01	1.307702e+00	3.679915e-01	9.397102e-01	-2.858594e-01	-8.294884e-01	2.070514e-01	-1.008351e-01	1.566339e-01	-2.574690e-01
31            	3.335532e-01	-6.539425e-01	9.874956e-01	1.299784e+00	3.645289e-01	9.352553e-01	-2.853632e-01	-8.207191e-01	2.062157e-01	-9.973287e-02	1.563493e-01	-2.560822e-01
32            	3.337556e-01	-6.447341e-01	9.784896e-01	1.290967e+00	3.605572e-01	9.304094e-01	-2.849261e-01	-8.116118e-01	2.052176e-01	-9.870569e-02	1.558647e-01	-2.545704e-01
33            	3.339652e-01	-6.356439e-01	9.696091e-01	1.281586e+00	3.559576e-01	9.256287e-01	-2.848355e-01	-8.026265e-01	2.043395e-01	-9.768691e-02	1.554961e-01	-2.531830e-01
34            	3.345747e-01	-6.270884e-01	9.616631e-01	1.272456e+00	3.506515e-01	9.218050e-01	-2.855768e-01	-7.943758e-01	2.039142e-01	-9.658807e-02	1.556202e-01	-2.522082e-01
35            	3.355356e-01	-6.189649e-01	9.545005e-01	1.263535e+00	3.446592e-01	9.188759e-01	-2.871083e-01	-7.867327e-01	2.038276e-01	-9.539963e-02	1.561278e-01	-2.515274e-01
36            	3.367550e-01	-6.107510e-01	9.475060e-01	1.254685e+00	3.381012e-01	9.165833e-01	-2.892410e-01	-7.791285e-01	2.037830e-01	-9.414880e-02	1.567086e-01	-2.508574e-01
37            	3.383420e-01	-6.024405e-01	9.407825e-01	1.246179e+00	3.310575e-01	9.151212e-01	-2.920319e-01	-7.716115e-01	2.037816e-01	-9.290590e-02	1.573287e-01	-2.502346e-01
38            	3.400751e-01	-5.939418e-01	9.340168e-01	1.237694e+00	3.236429e-01	9.140514e-01	-2.952043e-01	-7.639793e-01	2.036935e-01	-9.168965e-02	1.578487e-01	-2.495383e-01
39            	3.419849e-01	-5.853148e-01	9.272997e-01	1.229353e+00	3.158971e-01	9.134560e-01	-2.987794e-01	-7.563072e-01	2.034991e-01	-9.051767e-02	1.582403e-01	-2.487579e-01
40            	3.439542e-01	-5.766357e-01	9.205899e-01	1.220967e+00	3.078525e-01	9.131146e-01	-3.026311e-01	-7.486128e-01	2.031817e-01	-8.938455e-02	1.584894e-01	-2.478739e-01
41            	3.457863e-01	-5.679314e-01	9.137177e-01	1.212188e+00	2.995204e-01	9.126681e-01	-3.065739e-01	-7.408246e-01	2.026775e-01	-8.829033e-02	1.585323e-01	-2.468227e-01
42            	3.473040e-01	-5.590635e-01	9.063675e-01	1.202689e+00	2.909349e-01	9.117539e-01	-3.104095e-01	-7.327155e-01	2.018820e-01	-8.720599e-02	1.582790e-01	-2.454850e-01
43            	3.485184e-01	-5.500144e-01	8.985328e-01	1.192480e+00	2.821488e-01	9.103316e-01	-3.140914e-01	-7.242736e-01	2.008491e-01	-8.609518e-02	1.578016e-01	-2.438967e-01
44            	3.495397e-01	-5.413067e-01	8.908464e-01	1.181735e+00	2.730785e-01	9.086570e-01	-3.177892e-01	-7.160765e-01	1.998908e-01	-8.497720e-02	1.574022e-01	-2.423794e-01
45            	3.502447e-01	-5.330136e-01	8.832583e-01	1.170355e+00	2.639207e-01	9.064340e-01	-3.212567e-01	-7.081359e-01	1.989681e-01	-8.387733e-02	1.570294e-01	-2.409067e-01
46            	3.500187e-01	-5.244219e-01	8.744405e-01	1.157184e+00	2.549819e-01	9.022023e-01	-3.236102e-01	-6.994312e-01	1.975935e-01	-8.276363e-02	1.562117e-01	-2.389753e-01
47            	3.484735e-01	-5.147929e-01	8.632664e-01	1.141245e+00	2.463181e-01	8.949268e-01	-3.243044e-01	-6.890296e-01	1.954297e-01	-8.158892e-02	1.546352e-01	-2.362241e-01
48            	3.454756e-01	-5.040791e-01	8.495547e-01	1.122246e+00	2.381203e-01	8.841256e-01	-3.230027e-01	-6.768169e-01	1.924950e-01	-8.033539e-02	1.523273e-01	-2.326627e-01
49            	3.412360e-01	-4.928271e-01	8.340631e-01	1.100711e+00	2.305405e-01	8.701707e-01	-3.198151e-01	-6.634451e-01	1.890626e-01	-7.904592e-02	1.495396e-01	-2.285855e-01
50            	3.353748e-01	-4.809197e-01	8.162945e-01	1.075861e+00	2.236373e-01	8.522237e-01	-3.142932e-01	-6.486071e-01	1.850031e-01	-7.769918e-02	1.461535e-01	-2.238527e-01
51            	3.279523e-01	-4.680761e-01	7.960284e-01	1.047359e+00	2.169074e-01	8.304521e-01	-3.067724e-01	-6.320522e-01	1.803580e-01	-7.623474e-02	1.422406e-01	-2.184753e-01
52            	3.194541e-01	-4.547909e-01	7.742451e-01	1.016137e+00	2.101914e-01	8.059452e-01	-2.978769e-01	-6.145180e-01	1.754976e-01	-7.464900e-02	1.381731e-01	-2.128221e-01
53            	3.104295e-01	-4.418340e-01	7.522635e-01	9.838166e-01	2.038980e-01	7.799186e-01	-2.880103e-01	-5.970487e-01	1.707711e-01	-7.299403e-02	1.342741e-01	-2.072681e-01
54            	3.018990e-01	-4.298950e-01	7.317941e-01	9.534512e-01	1.984861e-01	7.549651e-01	-2.782395e-01	-5.808445e-01	1.664753e-01	-7.133025e-02	1.308101e-01	-2.021404e-01
55            	2.925813e-01	-4.189586e-01	7.115399e-01	9.223227e-01	1.939343e-01	7.283884e-01	-2.672271e-01	-5.652492e-01	1.623151e-01	-6.961935e-02	1.275055e-01	-1.971248e-01
56            	2.836968e-01	-4.096967e-01	6.933935e-01	8.932246e-01	1.900880e-01	7.031367e-01	-2.565244e-01	-5.515451e-01	1.587711e-01	-6.795561e-02	1.247933e-01	-1.927489e-01
57            	2.750796e-01	-4.019196e-01	6.769991e-01	8.661618e-01	1.871529e-01	6.790089e-01	-2.459280e-01	-5.394593e-01	1.556437e-01	-6.632524e-02	1.224811e-01	-1.888064e-01
58            	2.668925e-01	-3.956489e-01	6.625413e-01	8.416917e-01	1.850527e-01	6.566390e-01	-2.357931e-01	-5.290951e-01	1.529279e-01	-6.475576e-02	1.205500e-01	-1.853058e-01
59            	2.598279e-01	-3.908824e-01	6.507103e-01	8.214330e-01	1.837206e-01	6.377124e-01	-2.269959e-01	-5.207964e-01	1.507501e-01	-6.329939e-02	1.191005e-01	-1.823998e-01
60            	2.536469e-01	-3.871535e-01	6.408005e-01	8.050546e-01	1.832910e-01	6.217636e-01	-2.192363e-01	-5.139770e-01	1.488009e-01	-6.198603e-02	1.178079e-01	-1.797940e-01
61            	2.483184e-01	-3.842431e-01	6.325615e-01	7.925423e-01	1.838031e-01	6.087392e-01	-2.124680e-01	-5.084023e-01	1.469173e-01	-6.087178e-02	1.164814e-01	-1.773532e-01
62            	2.435165e-01	-3.816743e-01	6.251909e-01	7.829493e-01	1.851149e-01	5.978344e-01	-2.063598e-01	-5.034326e-01	1.448214e-01	-5.995689e-02	1.148429e-01	-1.747998e-01
63            	2.389541e-01	-3.793220e-01	6.182761e-01	7.754160e-01	1.872473e-01	5.881687e-01	-2.004607e-01	-4.987991e-01	1.424090e-01	-5.924754e-02	1.127852e-01	-1.720328e-01
64            	2.346193e-01	-3.773851e-01	6.120044e-01	7.695829e-01	1.899914e-01	5.795915e-01	-1.948001e-01	-4.946948e-01	1.398272e-01	-5.873161e-02	1.104614e-01	-1.691930e-01
65            	2.307191e-01	-3.757979e-01	6.065169e-01	7.655302e-01	1.929866e-01	5.725437e-01	-1.897786e-01	-4.911574e-01	1.371713e-01	-5.836681e-02	1.079879e-01	-1.663547e-01
66            	2.279549e-01	-3.754355e-01	6.033904e-01	7.643223e-01	1.958358e-01	5.684865e-01	-1.863254e-01	-4.894130e-01	1.351091e-01	-5.818450e-02	1.060168e-01	-1.642013e-01
67            	2.267080e-01	-3.765677e-01	6.032757e-01	7.664689e-01	1.983403e-01	5.681286e-01	-1.848942e-01	-4.899217e-01	1.339721e-01	-5.817568e-02	1.048843e-01	-1.630600e-01
68            	2.271482e-01	-3.794267e-01	6.065748e-01	7.720893e-01	2.004537e-01	5.716356e-01	-1.855910e-01	-4.930007e-01	1.340034e-01	-5.835833e-02	1.048243e-01	-1.631826e-01
69            	2.289568e-01	-3.838189e-01	6.127757e-01	7.804512e-01	2.023283e-01	5.781228e-01	-1.878973e-01	-4.982973e-01	1.350771e-01	-5.871613e-02	1.057190e-01	-1.644351e-01
70            	2.320042e-01	-3.895351e-01	6.215393e-01	7.913466e-01	2.041565e-01	5.871900e-01	-1.915167e-01	-5.055372e-01	1.370800e-01	-5.924828e-02	1.074559e-01	-1.667042e-01
71            	2.354634e-01	-3.957576e-01	6.312210e-01	8.029298e-01	2.059961e-01	5.969338e-01	-1.954688e-01	-5.134893e-01	1.395051e-01	-5.989748e-02	1.095563e-01	-1.694538e-01
72            	2.389976e-01	-4.015872e-01	6.405848e-01	8.143127e-01	2.077162e-01	6.065965e-01	-1.994402e-01	-5.210860e-01	1.419243e-01	-6.060002e-02	1.116242e-01	-1.722243e-01
73            	2.422527e-01	-4.065302e-01	6.487828e-01	8.246248e-01	2.091978e-01	6.154270e-01	-2.031146e-01	-5.276565e-01	1.440697e-01	-6.130507e-02	1.134172e-01	-1.747222e-01
74            	2.447635e-01	-4.099413e-01	6.547048e-01	8.328171e-01	2.103937e-01	6.224234e-01	-2.060148e-01	-5.323231e-01	1.455591e-01	-6.193698e-02	1.145907e-01	-1.765276e-01
75            	2.462411e-01	-4.114862e-01	6.577273e-01	8.382079e-01	2.112538e-01	6.269541e-01	-2.078502e-01	-5.346067e-01	1.461818e-01	-6.244618e-02	1.149587e-01	-1.774049e-01
76            	2.467308e-01	-4.113253e-01	6.580560e-01	8.409256e-01	2.117560e-01	6.291696e-01	-2.087068e-01	-5.346907e-01	1.460018e-01	-6.280793e-02	1.145979e-01	-1.774058e-01
77            	2.459953e-01	-4.095191e-01	6.555144e-01	8.406112e-01	2.120748e-01	6.285364e-01	-2.082308e-01	-5.325168e-01	1.449553e-01	-6.297270e-02	1.134689e-01	-1.764416e-01
78            	2.444860e-01	-4.066056e-01	6.510916e-01	8.385189e-01	2.124314e-01	6.260875e-01	-2.068281e-01	-5.288486e-01	1.433008e-01	-6.295643e-02	1.118226e-01	-1.747790e-01
79            	2.425856e-01	-4.033675e-01	6.459530e-01	8.357722e-01	2.130504e-01	6.227218e-01	-2.048357e-01	-5.246603e-01	1.414040e-01	-6.280820e-02	1.099999e-01	-1.728081e-01
80            	2.411238e-01	-4.004851e-01	6.416089e-01	8.342569e-01	2.139327e-01	6.203242e-01	-2.031957e-01	-5.210470e-01	1.397247e-01	-6.258419e-02	1.084326e-01	-1.710168e-01
81            	2.401532e-01	-3.983326e-01	6.384858e-01	8.343958e-01	2.153405e-01	6.190553e-01	-2.018574e-01	-5.184092e-01	1.383714e-01	-6.234460e-02	1.071991e-01	-1.695437e-01
82            	2.400332e-01	-3.971229e-01	6.371561e-01	8.369544e-01	2.172332e-01	6.197212e-01	-2.012440e-01	-5.171395e-01	1.375322e-01	-6.213051e-02	1.064669e-01	-1.685974e-01
83            	2.408936e-01	-3.969138e-01	6.378074e-01	8.420408e-01	2.193514e-01	6.226895e-01	-2.016691e-01	-5.173606e-01	1.372975e-01	-6.197047e-02	1.063123e-01	-1.682828e-01
84            	2.428016e-01	-3.975893e-01	6.403909e-01	8.494961e-01	2.213758e-01	6.281203e-01	-2.033723e-01	-5.189901e-01	1.376781e-01	-6.188301e-02	1.067365e-01	-1.686196e-01
85            	2.456299e-01	-3.990529e-01	6.446828e-01	8.589645e-01	2.231836e-01	6.357810e-01	-2.062987e-01	-5.218679e-01	1.385810e-01	-6.188657e-02	1.076377e-01	-1.695243e-01
86            	2.490913e-01	-4.010758e-01	6.501671e-01	8.696503e-01	2.246123e-01	6.450380e-01	-2.102129e-01	-5.256215e-01	1.398431e-01	-6.197459e-02	1.088558e-01	-1.708304e-01
87            	2.527871e-01	-4.033268e-01	6.561139e-01	8.805862e-01	2.256212e-01	6.549650e-01	-2.146719e-01	-5.297203e-01	1.412294e-01	-6.212031e-02	1.101693e-01	-1.722896e-01
88            	2.563443e-01	-4.055468e-01	6.618911e-01	8.909092e-01	2.263349e-01	6.645743e-01	-2.191197e-01	-5.337190e-01	1.425531e-01	-6.228818e-02	1.114090e-01	-1.736972e-01
89            	2.594308e-01	-4.076898e-01	6.671206e-01	8.998199e-01	2.267937e-01	6.730263e-01	-2.231163e-01	-5.374052e-01	1.437274e-01	-6.247382e-02	1.124904e-01	-1.749643e-01
90            	2.618755e-01	-4.096926e-01	6.715680e-01	9.068959e-01	2.270575e-01	6.798384e-01	-2.263904e-01	-5.406303e-01	1.447158e-01	-6.266317e-02	1.133843e-01	-1.760474e-01
91            	2.635754e-01	-4.114293e-01	6.750047e-01	9.119577e-01	2.271411e-01	6.848166e-01	-2.288378e-01	-5.432170e-01	1.454594e-01	-6.284473e-02	1.140371e-01	-1.768818e-01
92            	2.645091e-01	-4.127125e-01	6.772215e-01	9.149381e-01	2.269718e-01	6.879663e-01	-2.304972e-01	-5.449670e-01	1.459031e-01	-6.301104e-02	1.143976e-01	-1.774087e-01
93            	2.648300e-01	-4.135776e-01	6.784076e-01	9.162040e-01	2.265402e-01	6.896639e-01	-2.315618e-01	-5.459926e-01	1.461169e-01	-6.316492e-02	1.145345e-01	-1.776994e-01
94            	2.646919e-01	-4.140978e-01	6.787896e-01	9.160897e-01	2.258633e-01	6.902264e-01	-2.321816e-01	-5.464437e-01	1.461711e-01	-6.331567e-02	1.145132e-01	-1.778289e-01
95            	2.641547e-01	-4.141999e-01	6.783546e-01	9.147368e-01	2.249781e-01	6.897587e-01	-2.323903e-01	-5.462773e-01	1.460401e-01	-6.345526e-02	1.143124e-01	-1.777677e-01
96            	2.633159e-01	-4.139255e-01	6.772413e-01	9.123858e-01	2.239239e-01	6.884619e-01	-2.322690e-01	-5.455834e-01	1.457503e-01	-6.357559e-02	1.139625e-01	-1.775381e-01
97            	2.620853e-01	-4.133860e-01	6.754713e-01	9.089099e-01	2.228282e-01	6.860817e-01	-2.316268e-01	-5.444287e-01	1.453095e-01	-6.367357e-02	1.134727e-01	-1.771462e-01
98            	2.604255e-01	-4.126269e-01	6.730524e-01	9.042374e-01	2.217563e-01	6.824811e-01	-2.303624e-01	-5.428396e-01	1.447161e-01	-6.374273e-02	1.128447e-01	-1.765875e-01
99            	2.581321e-01	-4.116901e-01	6.698221e-01	8.979803e-01	2.208314e-01	6.771488e-01	-2.281587e-01	-5.407561e-01	1.439212e-01	-6.377504e-02	1.120337e-01	-1.758087e-01
100           	2.551896e-01	-4.106710e-01	6.658606e-01	8.901276e-01	2.201249e-01	6.700027e-01	-2.249389e-01	-5.382658e-01	1.429640e-01	-6.376855e-02	1.110797e-01	-1.748482e-01
101           	2.518201e-01	-4.096982e-01	6.615183e-01	8.811769e-01	2.195753e-01	6.616016e-01	-2.210132e-01	-5.356083e-01	1.419528e-01	-6.372894e-02	1.100884e-01	-1.738173e-01
102           	2.486152e-01	-4.089332e-01	6.575484e-01	8.722626e-01	2.189479e-01	6.533147e-01	-2.171834e-01	-5.332408e-01	1.411261e-01	-6.367576e-02	1.092882e-01	-1.729640e-01
103           	2.458777e-01	-4.084465e-01	6.543242e-01	8.640814e-01	2.181903e-01	6.458911e-01	-2.138504e-01	-5.313853e-01	1.405748e-01	-6.362323e-02	1.087632e-01	-1.723864e-01
104           	2.435532e-01	-4.081376e-01	6.516908e-01	8.566042e-01	2.173247e-01	6.392796e-01	-2.109775e-01	-5.299142e-01	1.402434e-01	-6.356194e-02	1.084624e-01	-1.720244e-01
105           	2.419881e-01	-4.080096e-01	6.499977e-01	8.506027e-01	2.162302e-01	6.343725e-01	-2.090711e-01	-5.290036e-01	1.401936e-01	-6.351724e-02	1.084349e-01	-1.719522e-01
106           	2.411898e-01	-4.080002e-01	6.491899e-01	8.462297e-01	2.149464e-01	6.312833e-01	-2.081684e-01	-5.285950e-01	1.403938e-01	-6.347882e-02	1.086543e-01	-1.721332e-01
107           	2.409178e-01	-4.079460e-01	6.488638e-01	8.430849e-01	2.135109e-01	6.295739e-01	-2.080315e-01	-5.284049e-01	1.406996e-01	-6.343348e-02	1.089828e-01	-1.724163e-01
108           	2.411533e-01	-4.078259e-01	6.489792e-01	8.411314e-01	2.119263e-01	6.292051e-01	-2.086394e-01	-5.284026e-01	1.410927e-01	-6.339117e-02	1.093971e-01	-1.727883e-01
109           	2.416718e-01	-4.075912e-01	6.492631e-01	8.399220e-01	2.102533e-01	6.296687e-01	-2.097077e-01	-5.284272e-01	1.414894e-01	-6.334931e-02	1.098147e-01	-1.731641e-01
110           	2.422130e-01	-4.071674e-01	6.493804e-01	8.389333e-01	2.086119e-01	6.303213e-01	-2.108547e-01	-5.282739e-01	1.417819e-01	-6.330253e-02	1.101307e-01	-1.734332e-01
111           	2.426291e-01	-4.064570e-01	6.490861e-01	8.377828e-01	2.070094e-01	6.307734e-01	-2.118820e-01	-5.277715e-01	1.418875e-01	-6.324845e-02	1.102633e-01	-1.735117e-01
112           	2.426968e-01	-4.054752e-01	6.481720e-01	8.360078e-01	2.055590e-01	6.304489e-01	-2.124450e-01	-5.268236e-01	1.417536e-01	-6.318189e-02	1.101626e-01	-1.733445e-01
113           	2.422395e-01	-4.043254e-01	6.465649e-01	8.332893e-01	2.043741e-01	6.289152e-01	-2.122706e-01	-5.254452e-01	1.413716e-01	-6.310416e-02	1.098195e-01	-1.729237e-01
114           	2.411625e-01	-4.030605e-01	6.442230e-01	8.294567e-01	2.035001e-01	6.259566e-01	-2.112283e-01	-5.236417e-01	1.407454e-01	-6.300775e-02	1.092415e-01	-1.722493e-01
115           	2.396685e-01	-4.019216e-01	6.415901e-01	8.250745e-01	2.029969e-01	6.220777e-01	-2.095404e-01	-5.217559e-01	1.400103e-01	-6.291530e-02	1.085527e-01	-1.714680e-01
116           	2.376658e-01	-4.007768e-01	6.384426e-01	8.196970e-01	2.026700e-01	6.170270e-01	-2.071785e-01	-5.196097e-01	1.391343e-01	-6.280539e-02	1.077316e-01	-1.705370e-01
117           	2.355208e-01	-3.999002e-01	6.354210e-01	8.142963e-01	2.025974e-01	6.116988e-01	-2.045507e-01	-5.176606e-01	1.383024e-01	-6.269763e-02	1.069536e-01	-1.696512e-01
118           	2.335045e-01	-3.993787e-01	6.328832e-01	8.093577e-01	2.026333e-01	6.067245e-01	-2.020456e-01	-5.161309e-01	1.376354e-01	-6.260631e-02	1.063322e-01	-1.689386e-01
119           	2.318968e-01	-3.993005e-01	6.311973e-01	8.054477e-01	2.026955e-01	6.027523e-01	-2.000284e-01	-5.152489e-01	1.372425e-01	-6.254637e-02	1.059693e-01	-1.685157e-01
120           	2.309166e-01	-3.996390e-01	6.305556e-01	8.030085e-01	2.027212e-01	6.002874e-01	-1.987831e-01	-5.150973e-01	1.371564e-01	-6.253096e-02	1.058910e-01	-1.684219e-01
121           	2.305790e-01	-4.002191e-01	6.307981e-01	8.019974e-01	2.026367e-01	5.993607e-01	-1.983620e-01	-5.155086e-01	1.373190e-01	-6.255055e-02	1.060438e-01	-1.685943e-01
122           	2.308293e-01	-4.008982e-01	6.317275e-01	8.022763e-01	2.024520e-01	5.998243e-01	-1.986862e-01	-5.163128e-01	1.376528e-01	-6.260366e-02	1.063509e-01	-1.689546e-01
123           	2.315527e-01	-4.014622e-01	6.330150e-01	8.035105e-01	2.021387e-01	6.013718e-01	-1.996166e-01	-5.172386e-01	1.380522e-01	-6.267226e-02	1.067160e-01	-1.693883e-01
124           	2.326490e-01	-4.017881e-01	6.344370e-01	8.054831e-01	2.017706e-01	6.037125e-01	-2.009709e-01	-5.181125e-01	1.384394e-01	-6.275058e-02	1.070641e-01	-1.698147e-01
125           	2.338926e-01	-4.017497e-01	6.356423e-01	8.076698e-01	2.013896e-01	6.062803e-01	-2.024453e-01	-5.186960e-01	1.387226e-01	-6.282005e-02	1.073126e-01	-1.701326e-01
126           	2.350344e-01	-4.013106e-01	6.363450e-01	8.095961e-01	2.010513e-01	6.085449e-01	-2.037468e-01	-5.188278e-01	1.388176e-01	-6.286737e-02	1.073839e-01	-1.702513e-01
127           	2.359075e-01	-4.005102e-01	6.364178e-01	8.109586e-01	2.007749e-01	6.101837e-01	-2.047044e-01	-5.184640e-01	1.387045e-01	-6.287283e-02	1.072681e-01	-1.701409e-01
