# Force and moment coefficients
# dragDir     : (9.612618e-01 2.756369e-01 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (-2.756369e-01 9.612618e-01 0.000000e+00)
# rollAxis    : (9.612618e-01 2.756369e-01 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (-2.756369e-01 9.612618e-01 0.000000e+00)
# magUInf     : 7.000000e+00
# lRef        : 7.971260e-02
# Aref        : 9.565510e-03
# CofR        : (1.992810e-02 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
38            	1.964919e-01	-6.148129e-01	8.113048e-01	1.098945e+00	3.227543e-01	7.761910e-01	-2.267183e-01	-7.130588e-01	1.147769e-01	-8.910690e-02	7.022349e-02	-1.593304e-01
39            	1.969001e-01	-6.130267e-01	8.099267e-01	1.097996e+00	3.218801e-01	7.761160e-01	-2.271180e-01	-7.114767e-01	1.148375e-01	-8.873567e-02	7.046971e-02	-1.592054e-01
40            	1.972328e-01	-6.110335e-01	8.082663e-01	1.096818e+00	3.209525e-01	7.758657e-01	-2.274566e-01	-7.096499e-01	1.147818e-01	-8.837678e-02	7.059341e-02	-1.589702e-01
41            	1.974803e-01	-6.088263e-01	8.063065e-01	1.095354e+00	3.199454e-01	7.754084e-01	-2.277315e-01	-7.075664e-01	1.146201e-01	-8.800908e-02	7.061561e-02	-1.586247e-01
42            	1.976929e-01	-6.064906e-01	8.041835e-01	1.093700e+00	3.188563e-01	7.748435e-01	-2.279936e-01	-7.053371e-01	1.144116e-01	-8.762258e-02	7.060026e-02	-1.582228e-01
43            	1.978994e-01	-6.041014e-01	8.020007e-01	1.091935e+00	3.176938e-01	7.742407e-01	-2.282735e-01	-7.030511e-01	1.141981e-01	-8.720435e-02	7.059595e-02	-1.578003e-01
44            	1.981760e-01	-6.018418e-01	8.000177e-01	1.090235e+00	3.164335e-01	7.738014e-01	-2.286839e-01	-7.009297e-01	1.140588e-01	-8.677790e-02	7.066981e-02	-1.574477e-01
45            	1.985359e-01	-5.997538e-01	7.982897e-01	1.088670e+00	3.150742e-01	7.735954e-01	-2.292606e-01	-6.990218e-01	1.139951e-01	-8.634888e-02	7.082070e-02	-1.571696e-01
46            	1.990500e-01	-5.979656e-01	7.970156e-01	1.087418e+00	3.135974e-01	7.738203e-01	-2.301115e-01	-6.974906e-01	1.140614e-01	-8.593689e-02	7.109291e-02	-1.570298e-01
47            	1.997058e-01	-5.964501e-01	7.961559e-01	1.086453e+00	3.120022e-01	7.744510e-01	-2.312244e-01	-6.963030e-01	1.142350e-01	-8.555345e-02	7.145823e-02	-1.570117e-01
48            	2.004998e-01	-5.951767e-01	7.956766e-01	1.085827e+00	3.103464e-01	7.754804e-01	-2.325670e-01	-6.954267e-01	1.144908e-01	-8.520728e-02	7.188717e-02	-1.570945e-01
49            	2.013578e-01	-5.940668e-01	7.954246e-01	1.085392e+00	3.086495e-01	7.767428e-01	-2.340467e-01	-6.947457e-01	1.147767e-01	-8.490496e-02	7.232424e-02	-1.572292e-01
50            	2.022482e-01	-5.930473e-01	7.952955e-01	1.085047e+00	3.069045e-01	7.781429e-01	-2.356192e-01	-6.941714e-01	1.150745e-01	-8.463930e-02	7.275488e-02	-1.573942e-01
51            	2.031374e-01	-5.920669e-01	7.952043e-01	1.084686e+00	3.051077e-01	7.795784e-01	-2.372353e-01	-6.936356e-01	1.153698e-01	-8.440281e-02	7.316838e-02	-1.575712e-01
52            	2.039965e-01	-5.910735e-01	7.950700e-01	1.084200e+00	3.032481e-01	7.809520e-01	-2.388520e-01	-6.930718e-01	1.156499e-01	-8.418718e-02	7.355633e-02	-1.577435e-01
53            	2.048163e-01	-5.899881e-01	7.948044e-01	1.083535e+00	3.013326e-01	7.822029e-01	-2.404352e-01	-6.923962e-01	1.158995e-01	-8.397815e-02	7.391045e-02	-1.578886e-01
54            	2.055674e-01	-5.888579e-01	7.944253e-01	1.082569e+00	2.993383e-01	7.832311e-01	-2.419464e-01	-6.916416e-01	1.161373e-01	-8.378159e-02	7.424654e-02	-1.580281e-01
55            	2.062881e-01	-5.876798e-01	7.939678e-01	1.081372e+00	2.972769e-01	7.840948e-01	-2.434089e-01	-6.908238e-01	1.163669e-01	-8.359897e-02	7.456741e-02	-1.581664e-01
56            	2.069485e-01	-5.863134e-01	7.932619e-01	1.079833e+00	2.951430e-01	7.846898e-01	-2.447734e-01	-6.897877e-01	1.165279e-01	-8.341951e-02	7.481819e-02	-1.582377e-01
57            	2.075995e-01	-5.848899e-01	7.924893e-01	1.078041e+00	2.929191e-01	7.851222e-01	-2.461015e-01	-6.886896e-01	1.166859e-01	-8.325004e-02	7.506092e-02	-1.583110e-01
58            	2.083110e-01	-5.834501e-01	7.917611e-01	1.076150e+00	2.905814e-01	7.855688e-01	-2.474937e-01	-6.876056e-01	1.168709e-01	-8.309074e-02	7.532555e-02	-1.584163e-01
59            	2.091211e-01	-5.820631e-01	7.911842e-01	1.074217e+00	2.880958e-01	7.861211e-01	-2.490127e-01	-6.866237e-01	1.171254e-01	-8.294170e-02	7.565451e-02	-1.585962e-01
60            	2.100780e-01	-5.807811e-01	7.908591e-01	1.072374e+00	2.854761e-01	7.868974e-01	-2.507107e-01	-6.858201e-01	1.174803e-01	-8.280132e-02	7.607966e-02	-1.588810e-01
61            	2.111954e-01	-5.795810e-01	7.907764e-01	1.070648e+00	2.827114e-01	7.879361e-01	-2.526124e-01	-6.851787e-01	1.179374e-01	-8.265975e-02	7.660753e-02	-1.592673e-01
62            	2.124073e-01	-5.784571e-01	7.908644e-01	1.068884e+00	2.797911e-01	7.890930e-01	-2.546510e-01	-6.846607e-01	1.184710e-01	-8.252017e-02	7.721092e-02	-1.597311e-01
63            	2.137110e-01	-5.774013e-01	7.911123e-01	1.067076e+00	2.767020e-01	7.903737e-01	-2.568358e-01	-6.842568e-01	1.190751e-01	-8.238552e-02	7.788235e-02	-1.602679e-01
64            	2.151236e-01	-5.764005e-01	7.915241e-01	1.065324e+00	2.735070e-01	7.918166e-01	-2.591548e-01	-6.839623e-01	1.197442e-01	-8.224964e-02	7.861934e-02	-1.608690e-01
65            	2.165843e-01	-5.754451e-01	7.920294e-01	1.063508e+00	2.702064e-01	7.933013e-01	-2.615474e-01	-6.837372e-01	1.204606e-01	-8.210835e-02	7.940644e-02	-1.615148e-01
66            	2.180052e-01	-5.744386e-01	7.924439e-01	1.061352e+00	2.667455e-01	7.946070e-01	-2.639307e-01	-6.834413e-01	1.211882e-01	-8.194532e-02	8.021553e-02	-1.621609e-01
67            	2.193397e-01	-5.732807e-01	7.926204e-01	1.058700e+00	2.631091e-01	7.955905e-01	-2.662407e-01	-6.829506e-01	1.218951e-01	-8.174774e-02	8.102128e-02	-1.627690e-01
68            	2.205113e-01	-5.718752e-01	7.923865e-01	1.055394e+00	2.593505e-01	7.960436e-01	-2.683466e-01	-6.821309e-01	1.225413e-01	-8.149945e-02	8.179156e-02	-1.632910e-01
69            	2.213968e-01	-5.701407e-01	7.915375e-01	1.051074e+00	2.554368e-01	7.956375e-01	-2.701004e-01	-6.808391e-01	1.230881e-01	-8.119537e-02	8.249045e-02	-1.636858e-01
70            	2.220427e-01	-5.679434e-01	7.899862e-01	1.045837e+00	2.513704e-01	7.944671e-01	-2.715483e-01	-6.789648e-01	1.235084e-01	-8.082788e-02	8.309445e-02	-1.639223e-01
71            	2.224022e-01	-5.650977e-01	7.874999e-01	1.039624e+00	2.471878e-01	7.924359e-01	-2.726241e-01	-6.762988e-01	1.237371e-01	-8.037568e-02	8.354923e-02	-1.639249e-01
72            	2.225323e-01	-5.618159e-01	7.843482e-01	1.032637e+00	2.429180e-01	7.897191e-01	-2.734006e-01	-6.730821e-01	1.238494e-01	-7.987007e-02	8.391432e-02	-1.637844e-01
73            	2.225563e-01	-5.579147e-01	7.804710e-01	1.025224e+00	2.386026e-01	7.866217e-01	-2.740095e-01	-6.691929e-01	1.238089e-01	-7.929203e-02	8.416286e-02	-1.634549e-01
74            	2.222174e-01	-5.536574e-01	7.758749e-01	1.016831e+00	2.343468e-01	7.824844e-01	-2.740688e-01	-6.647662e-01	1.236396e-01	-7.867344e-02	8.430289e-02	-1.629763e-01
75            	2.217723e-01	-5.488783e-01	7.706506e-01	1.008123e+00	2.301677e-01	7.779549e-01	-2.738936e-01	-6.597644e-01	1.233257e-01	-7.800624e-02	8.432255e-02	-1.623288e-01
76            	2.214009e-01	-5.439450e-01	7.653459e-01	9.996213e-01	2.261457e-01	7.734756e-01	-2.736650e-01	-6.546455e-01	1.230164e-01	-7.732554e-02	8.435368e-02	-1.616792e-01
77            	2.208077e-01	-5.387314e-01	7.595390e-01	9.908139e-01	2.225566e-01	7.682573e-01	-2.728504e-01	-6.491352e-01	1.225763e-01	-7.661700e-02	8.426776e-02	-1.608848e-01
78            	2.197652e-01	-5.331906e-01	7.529558e-01	9.812403e-01	2.195214e-01	7.617188e-01	-2.710987e-01	-6.430732e-01	1.219233e-01	-7.587647e-02	8.398511e-02	-1.598616e-01
79            	2.183283e-01	-5.272982e-01	7.456264e-01	9.710963e-01	2.170605e-01	7.540358e-01	-2.684876e-01	-6.364623e-01	1.210406e-01	-7.510594e-02	8.348765e-02	-1.585936e-01
80            	2.163497e-01	-5.211447e-01	7.374944e-01	9.600863e-01	2.152947e-01	7.447917e-01	-2.647485e-01	-6.293195e-01	1.199241e-01	-7.430389e-02	8.277217e-02	-1.570761e-01
81            	2.135526e-01	-5.146853e-01	7.282379e-01	9.475330e-01	2.142496e-01	7.332834e-01	-2.595169e-01	-6.214616e-01	1.184998e-01	-7.345858e-02	8.177053e-02	-1.552291e-01
82            	2.101675e-01	-5.080309e-01	7.181984e-01	9.342147e-01	2.139807e-01	7.202339e-01	-2.531266e-01	-6.131146e-01	1.168087e-01	-7.257687e-02	8.052024e-02	-1.530971e-01
83            	2.062106e-01	-5.011042e-01	7.073148e-01	9.202541e-01	2.144952e-01	7.057589e-01	-2.456319e-01	-6.042095e-01	1.147996e-01	-7.165984e-02	7.896970e-02	-1.506295e-01
84            	2.018775e-01	-4.940306e-01	6.959081e-01	9.062652e-01	2.157644e-01	6.905008e-01	-2.373682e-01	-5.949694e-01	1.125318e-01	-7.071404e-02	7.717482e-02	-1.478889e-01
85            	1.974933e-01	-4.869999e-01	6.844933e-01	8.931793e-01	2.177177e-01	6.754615e-01	-2.288719e-01	-5.857466e-01	1.101126e-01	-6.975292e-02	7.523613e-02	-1.449890e-01
86            	1.930807e-01	-4.802815e-01	6.733622e-01	8.813108e-01	2.204632e-01	6.608476e-01	-2.201922e-01	-5.768218e-01	1.076068e-01	-6.879467e-02	7.320942e-02	-1.420041e-01
87            	1.891187e-01	-4.743212e-01	6.634400e-01	8.718623e-01	2.237709e-01	6.480914e-01	-2.121602e-01	-5.688806e-01	1.052637e-01	-6.788301e-02	7.132215e-02	-1.392052e-01
88            	1.860868e-01	-4.699404e-01	6.560272e-01	8.659453e-01	2.273069e-01	6.386385e-01	-2.056658e-01	-5.629838e-01	1.034465e-01	-6.713446e-02	6.987929e-02	-1.370137e-01
89            	1.844682e-01	-4.670446e-01	6.515127e-01	8.651936e-01	2.313303e-01	6.338633e-01	-2.012665e-01	-5.592786e-01	1.021577e-01	-6.651831e-02	6.889858e-02	-1.354169e-01
90            	1.835056e-01	-4.660830e-01	6.495886e-01	8.675706e-01	2.356153e-01	6.319553e-01	-1.981700e-01	-5.578358e-01	1.014007e-01	-6.608447e-02	6.835847e-02	-1.344429e-01
91            	1.838489e-01	-4.672243e-01	6.510732e-01	8.745395e-01	2.398640e-01	6.346755e-01	-1.974058e-01	-5.591487e-01	1.013621e-01	-6.586158e-02	6.843134e-02	-1.342929e-01
92            	1.853839e-01	-4.701081e-01	6.554920e-01	8.853270e-01	2.437310e-01	6.415960e-01	-1.989325e-01	-5.628001e-01	1.019325e-01	-6.584733e-02	6.900886e-02	-1.348562e-01
93            	1.878462e-01	-4.744016e-01	6.622478e-01	8.988589e-01	2.470465e-01	6.518125e-01	-2.023830e-01	-5.683247e-01	1.029967e-01	-6.604113e-02	6.997613e-02	-1.360173e-01
94            	1.910704e-01	-4.796189e-01	6.706893e-01	9.142436e-01	2.495822e-01	6.646614e-01	-2.075396e-01	-5.751541e-01	1.044220e-01	-6.643243e-02	7.120580e-02	-1.376382e-01
95            	1.946235e-01	-4.853397e-01	6.799633e-01	9.301628e-01	2.514873e-01	6.786755e-01	-2.135941e-01	-5.826515e-01	1.060233e-01	-6.698669e-02	7.252996e-02	-1.395167e-01
96            	1.979238e-01	-4.911585e-01	6.890823e-01	9.449504e-01	2.529396e-01	6.920108e-01	-2.195356e-01	-5.901204e-01	1.075888e-01	-6.766687e-02	7.375532e-02	-1.414222e-01
97            	2.006190e-01	-4.967528e-01	6.973718e-01	9.577025e-01	2.541626e-01	7.035399e-01	-2.246886e-01	-5.970623e-01	1.089630e-01	-6.841423e-02	7.475590e-02	-1.431701e-01
98            	2.025591e-01	-5.019802e-01	7.045393e-01	9.681076e-01	2.552624e-01	7.128453e-01	-2.287914e-01	-6.032597e-01	1.100736e-01	-6.918926e-02	7.547896e-02	-1.446682e-01
99            	2.038710e-01	-5.068142e-01	7.106851e-01	9.764628e-01	2.561923e-01	7.202705e-01	-2.320391e-01	-6.087496e-01	1.109567e-01	-6.996434e-02	7.597452e-02	-1.459389e-01
100           	2.047137e-01	-5.112627e-01	7.159763e-01	9.831522e-01	2.569135e-01	7.262387e-01	-2.346626e-01	-6.136195e-01	1.116585e-01	-7.072519e-02	7.629592e-02	-1.470211e-01
101           	2.051938e-01	-5.152417e-01	7.204355e-01	9.884379e-01	2.574963e-01	7.309416e-01	-2.367226e-01	-6.178386e-01	1.121877e-01	-7.145002e-02	7.646269e-02	-1.479127e-01
102           	2.052901e-01	-5.186724e-01	7.239625e-01	9.921957e-01	2.579891e-01	7.342066e-01	-2.381087e-01	-6.213175e-01	1.125309e-01	-7.213071e-02	7.646554e-02	-1.485963e-01
103           	2.049476e-01	-5.214454e-01	7.263930e-01	9.942362e-01	2.584250e-01	7.358112e-01	-2.386931e-01	-6.239192e-01	1.126578e-01	-7.275034e-02	7.628263e-02	-1.490330e-01
104           	2.041663e-01	-5.234520e-01	7.276184e-01	9.944510e-01	2.587794e-01	7.356717e-01	-2.384462e-01	-6.255352e-01	1.125597e-01	-7.328943e-02	7.591496e-02	-1.492044e-01
105           	2.028750e-01	-5.246677e-01	7.275427e-01	9.925872e-01	2.590194e-01	7.335677e-01	-2.372742e-01	-6.261052e-01	1.122373e-01	-7.373309e-02	7.537080e-02	-1.491039e-01
106           	2.012215e-01	-5.250935e-01	7.263149e-01	9.888986e-01	2.590357e-01	7.298629e-01	-2.354136e-01	-6.257042e-01	1.117463e-01	-7.406947e-02	7.471161e-02	-1.487811e-01
107           	1.994227e-01	-5.248047e-01	7.242274e-01	9.838809e-01	2.587390e-01	7.251419e-01	-2.332015e-01	-6.245161e-01	1.111731e-01	-7.429324e-02	7.402647e-02	-1.483197e-01
108           	1.977223e-01	-5.239913e-01	7.217136e-01	9.781989e-01	2.580908e-01	7.201081e-01	-2.310087e-01	-6.228525e-01	1.106314e-01	-7.441345e-02	7.342471e-02	-1.478382e-01
109           	1.961333e-01	-5.227445e-01	7.188779e-01	9.720129e-01	2.571422e-01	7.148706e-01	-2.288642e-01	-6.208112e-01	1.101447e-01	-7.442897e-02	7.293023e-02	-1.473592e-01
110           	1.947714e-01	-5.211727e-01	7.159441e-01	9.657879e-01	2.559478e-01	7.098401e-01	-2.269461e-01	-6.185584e-01	1.097481e-01	-7.434849e-02	7.257386e-02	-1.469224e-01
111           	1.938664e-01	-5.194229e-01	7.132893e-01	9.602491e-01	2.545021e-01	7.057470e-01	-2.256224e-01	-6.163561e-01	1.095100e-01	-7.418809e-02	7.241600e-02	-1.466041e-01
112           	1.934399e-01	-5.176028e-01	7.110427e-01	9.556433e-01	2.528541e-01	7.027892e-01	-2.249675e-01	-6.143227e-01	1.094328e-01	-7.396660e-02	7.244946e-02	-1.464161e-01
113           	1.935172e-01	-5.158074e-01	7.093246e-01	9.521895e-01	2.510350e-01	7.011546e-01	-2.250598e-01	-6.125660e-01	1.095194e-01	-7.370473e-02	7.266705e-02	-1.463718e-01
114           	1.941397e-01	-5.141641e-01	7.083038e-01	9.501322e-01	2.490731e-01	7.010591e-01	-2.259930e-01	-6.112340e-01	1.097902e-01	-7.342627e-02	7.307705e-02	-1.465033e-01
115           	1.952360e-01	-5.126743e-01	7.079103e-01	9.493919e-01	2.470107e-01	7.023812e-01	-2.276853e-01	-6.102923e-01	1.102037e-01	-7.314649e-02	7.363046e-02	-1.467770e-01
116           	1.966880e-01	-5.113170e-01	7.080050e-01	9.497305e-01	2.449053e-01	7.048252e-01	-2.299600e-01	-6.096610e-01	1.107064e-01	-7.287852e-02	7.426710e-02	-1.471456e-01
117           	1.983242e-01	-5.100210e-01	7.083452e-01	9.507090e-01	2.427886e-01	7.079204e-01	-2.325659e-01	-6.091831e-01	1.112294e-01	-7.263013e-02	7.491433e-02	-1.475445e-01
118           	1.999642e-01	-5.087352e-01	7.086995e-01	9.518450e-01	2.406822e-01	7.111628e-01	-2.352403e-01	-6.087174e-01	1.117120e-01	-7.240690e-02	7.550859e-02	-1.479155e-01
119           	2.013932e-01	-5.073681e-01	7.087613e-01	9.525457e-01	2.386124e-01	7.139333e-01	-2.376604e-01	-6.080647e-01	1.120803e-01	-7.219965e-02	7.598049e-02	-1.481801e-01
120           	2.025351e-01	-5.059247e-01	7.084599e-01	9.525532e-01	2.365706e-01	7.159825e-01	-2.397059e-01	-6.071923e-01	1.123221e-01	-7.201323e-02	7.631551e-02	-1.483287e-01
121           	2.033461e-01	-5.043467e-01	7.076927e-01	9.516448e-01	2.345366e-01	7.171082e-01	-2.412858e-01	-6.060197e-01	1.124204e-01	-7.184239e-02	7.649921e-02	-1.483416e-01
122           	2.037562e-01	-5.026277e-01	7.063839e-01	9.495506e-01	2.325008e-01	7.170499e-01	-2.422746e-01	-6.045058e-01	1.123729e-01	-7.168417e-02	7.653083e-02	-1.482150e-01
123           	2.037624e-01	-5.007784e-01	7.045409e-01	9.461963e-01	2.304800e-01	7.157163e-01	-2.426181e-01	-6.026596e-01	1.121992e-01	-7.153228e-02	7.643306e-02	-1.479653e-01
124           	2.032950e-01	-4.987923e-01	7.020873e-01	9.413835e-01	2.285058e-01	7.128777e-01	-2.421860e-01	-6.004398e-01	1.118953e-01	-7.137889e-02	7.620590e-02	-1.475848e-01
125           	2.024010e-01	-4.967156e-01	6.991167e-01	9.352092e-01	2.265721e-01	7.086371e-01	-2.410325e-01	-5.979161e-01	1.115014e-01	-7.122164e-02	7.589057e-02	-1.471122e-01
126           	2.010764e-01	-4.945181e-01	6.955945e-01	9.276736e-01	2.247127e-01	7.029609e-01	-2.391241e-01	-5.950563e-01	1.110148e-01	-7.104804e-02	7.549083e-02	-1.465389e-01
127           	1.992782e-01	-4.921846e-01	6.914628e-01	9.187201e-01	2.230061e-01	6.957140e-01	-2.363539e-01	-5.918237e-01	1.104244e-01	-7.084703e-02	7.500090e-02	-1.458479e-01
