# Force and moment coefficients
# dragDir     : (9.135452e-01 4.067371e-01 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (-4.067371e-01 9.135452e-01 0.000000e+00)
# rollAxis    : (9.135452e-01 4.067371e-01 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (-4.067371e-01 9.135452e-01 0.000000e+00)
# magUInf     : 7.000000e+00
# lRef        : 6.464070e-02
# Aref        : 7.433680e-03
# CofR        : (1.616020e-02 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
16            	4.730204e-01	-8.478670e-01	1.320887e+00	1.488277e+00	3.137166e-01	1.174560e+00	-4.304217e-01	-1.084377e+00	3.457925e-01	-1.400522e-01	2.757664e-01	-4.158186e-01
17            	4.853940e-01	-8.410516e-01	1.326446e+00	1.497912e+00	3.139163e-01	1.183996e+00	-4.350399e-01	-1.083749e+00	3.564394e-01	-1.367777e-01	2.880506e-01	-4.248282e-01
18            	4.950833e-01	-8.275218e-01	1.322605e+00	1.500762e+00	3.135575e-01	1.187204e+00	-4.368233e-01	-1.075063e+00	3.638006e-01	-1.331652e-01	2.972180e-01	-4.303832e-01
19            	5.046017e-01	-8.113412e-01	1.315943e+00	1.501455e+00	3.117916e-01	1.189663e+00	-4.389357e-01	-1.063642e+00	3.705516e-01	-1.294560e-01	3.058235e-01	-4.352796e-01
20            	5.116782e-01	-7.919665e-01	1.303645e+00	1.496567e+00	3.087631e-01	1.187803e+00	-4.395202e-01	-1.047806e+00	3.749819e-01	-1.256776e-01	3.121431e-01	-4.378207e-01
21            	5.157467e-01	-7.676311e-01	1.283378e+00	1.485018e+00	3.041641e-01	1.180854e+00	-4.383450e-01	-1.025504e+00	3.758365e-01	-1.218715e-01	3.149008e-01	-4.367723e-01
22            	5.152001e-01	-7.370950e-01	1.252295e+00	1.463460e+00	2.974601e-01	1.166000e+00	-4.342701e-01	-9.946950e-01	3.716542e-01	-1.179497e-01	3.126794e-01	-4.306291e-01
23            	5.113359e-01	-7.041046e-01	1.215441e+00	1.435352e+00	2.890249e-01	1.146327e+00	-4.286509e-01	-9.597726e-01	3.640723e-01	-1.142909e-01	3.069268e-01	-4.212177e-01
24            	5.057567e-01	-6.698489e-01	1.175606e+00	1.402488e+00	2.781293e-01	1.124359e+00	-4.231149e-01	-9.227273e-01	3.547995e-01	-1.108343e-01	2.993824e-01	-4.102167e-01
25            	4.999264e-01	-6.357753e-01	1.135702e+00	1.367221e+00	2.645459e-01	1.102675e+00	-4.190646e-01	-8.857385e-01	3.452440e-01	-1.075763e-01	2.914558e-01	-3.990321e-01
26            	4.940074e-01	-6.028191e-01	1.096826e+00	1.330615e+00	2.489153e-01	1.081700e+00	-4.163922e-01	-8.498228e-01	3.355051e-01	-1.045358e-01	2.832372e-01	-3.877730e-01
27            	4.866819e-01	-5.702001e-01	1.056882e+00	1.291202e+00	2.324985e-01	1.058704e+00	-4.131028e-01	-8.135410e-01	3.245049e-01	-1.016008e-01	2.737045e-01	-3.753053e-01
28            	4.781263e-01	-5.384560e-01	1.016582e+00	1.249926e+00	2.158808e-01	1.034045e+00	-4.090820e-01	-7.775192e-01	3.124314e-01	-9.882704e-02	2.630179e-01	-3.618449e-01
29            	4.680877e-01	-5.078653e-01	9.759530e-01	1.206920e+00	1.993710e-01	1.007549e+00	-4.040892e-01	-7.419092e-01	2.992478e-01	-9.618554e-02	2.511551e-01	-3.473406e-01
30            	4.561159e-01	-4.789749e-01	9.350908e-01	1.161938e+00	1.832363e-01	9.787020e-01	-3.977329e-01	-7.070329e-01	2.848786e-01	-9.370083e-02	2.380282e-01	-3.317290e-01
31            	4.428150e-01	-4.529191e-01	8.957341e-01	1.116256e+00	1.673913e-01	9.488644e-01	-3.907366e-01	-6.743266e-01	2.699429e-01	-9.154027e-02	2.241727e-01	-3.157130e-01
32            	4.288243e-01	-4.312928e-01	8.601171e-01	1.071979e+00	1.526015e-01	9.193770e-01	-3.833877e-01	-6.457049e-01	2.553038e-01	-8.983607e-02	2.103857e-01	-3.002218e-01
33            	4.150284e-01	-4.145100e-01	8.295384e-01	1.031105e+00	1.392458e-01	8.918590e-01	-3.763066e-01	-6.220242e-01	2.414420e-01	-8.873879e-02	1.970726e-01	-2.858114e-01
34            	4.017560e-01	-4.030801e-01	8.048361e-01	9.943118e-01	1.275028e-01	8.668091e-01	-3.696532e-01	-6.039581e-01	2.290369e-01	-8.813021e-02	1.849718e-01	-2.731021e-01
35            	3.892737e-01	-3.971727e-01	7.864463e-01	9.621284e-01	1.178208e-01	8.443077e-01	-3.632434e-01	-5.918095e-01	2.187405e-01	-8.779053e-02	1.748452e-01	-2.626357e-01
36            	3.780978e-01	-3.964467e-01	7.745446e-01	9.353694e-01	1.104855e-01	8.248839e-01	-3.571992e-01	-5.854957e-01	2.110577e-01	-8.756058e-02	1.672775e-01	-2.548380e-01
37            	3.690956e-01	-3.991192e-01	7.682148e-01	9.146377e-01	1.050920e-01	8.095456e-01	-3.522268e-01	-5.836670e-01	2.060717e-01	-8.728896e-02	1.624272e-01	-2.497162e-01
38            	3.612267e-01	-4.048553e-01	7.660820e-01	8.979864e-01	1.023426e-01	7.956438e-01	-3.466506e-01	-5.854687e-01	2.038076e-01	-8.664376e-02	1.604858e-01	-2.471295e-01
39            	3.540837e-01	-4.118488e-01	7.659325e-01	8.840944e-01	1.017537e-01	7.823407e-01	-3.402935e-01	-5.888906e-01	2.035799e-01	-8.552091e-02	1.608194e-01	-2.463403e-01
40            	3.480821e-01	-4.195897e-01	7.676718e-01	8.733534e-01	1.031174e-01	7.702360e-01	-3.335593e-01	-5.936308e-01	2.054278e-01	-8.399013e-02	1.634328e-01	-2.474229e-01
41            	3.425885e-01	-4.259576e-01	7.685460e-01	8.639820e-01	1.058692e-01	7.581128e-01	-3.261218e-01	-5.972518e-01	2.081249e-01	-8.205398e-02	1.670979e-01	-2.491519e-01
42            	3.380576e-01	-4.301101e-01	7.681677e-01	8.560879e-01	1.091932e-01	7.468947e-01	-3.188507e-01	-5.991389e-01	2.112057e-01	-7.995809e-02	1.712267e-01	-2.511848e-01
43            	3.336177e-01	-4.307225e-01	7.643402e-01	8.476924e-01	1.127503e-01	7.349421e-01	-3.110959e-01	-5.975314e-01	2.134602e-01	-7.779938e-02	1.745605e-01	-2.523599e-01
44            	3.279868e-01	-4.274467e-01	7.554336e-01	8.368241e-01	1.169768e-01	7.198473e-01	-3.014353e-01	-5.914401e-01	2.138614e-01	-7.560610e-02	1.760584e-01	-2.516645e-01
45            	3.210415e-01	-4.207379e-01	7.417794e-01	8.237292e-01	1.220332e-01	7.016961e-01	-2.898315e-01	-5.812587e-01	2.119015e-01	-7.360434e-02	1.750993e-01	-2.487036e-01
46            	3.130915e-01	-4.119180e-01	7.250095e-01	8.096543e-01	1.281484e-01	6.815059e-01	-2.766787e-01	-5.684638e-01	2.077563e-01	-7.193986e-02	1.717864e-01	-2.437263e-01
47            	3.051539e-01	-4.030607e-01	7.082146e-01	7.969516e-01	1.351097e-01	6.618419e-01	-2.633661e-01	-5.556377e-01	2.024325e-01	-7.070717e-02	1.670789e-01	-2.377861e-01
48            	2.989357e-01	-3.959186e-01	6.948543e-01	7.889210e-01	1.423823e-01	6.465387e-01	-2.520782e-01	-5.453865e-01	1.971570e-01	-7.007641e-02	1.621188e-01	-2.321952e-01
49            	2.955725e-01	-3.918848e-01	6.874572e-01	7.877551e-01	1.495157e-01	6.382394e-01	-2.443619e-01	-5.396710e-01	1.931177e-01	-7.004784e-02	1.580938e-01	-2.281416e-01
50            	2.959656e-01	-3.915605e-01	6.875261e-01	7.948596e-01	1.559650e-01	6.388946e-01	-2.414648e-01	-5.395433e-01	1.910881e-01	-7.066747e-02	1.557544e-01	-2.264219e-01
51            	3.000193e-01	-3.945169e-01	6.945362e-01	8.096081e-01	1.613405e-01	6.482676e-01	-2.434636e-01	-5.445266e-01	1.911250e-01	-7.186584e-02	1.551921e-01	-2.270579e-01
52            	3.075584e-01	-3.999744e-01	7.075328e-01	8.308404e-01	1.651963e-01	6.656441e-01	-2.502239e-01	-5.537536e-01	1.931943e-01	-7.355756e-02	1.564155e-01	-2.299731e-01
53            	3.181508e-01	-4.073493e-01	7.255001e-01	8.570728e-01	1.673437e-01	6.897291e-01	-2.611927e-01	-5.664247e-01	1.972191e-01	-7.563792e-02	1.594002e-01	-2.350381e-01
54            	3.303877e-01	-4.155305e-01	7.459182e-01	8.854440e-01	1.680597e-01	7.173843e-01	-2.746623e-01	-5.807244e-01	2.024147e-01	-7.789224e-02	1.634686e-01	-2.413609e-01
55            	3.427686e-01	-4.234647e-01	7.662333e-01	9.130631e-01	1.676761e-01	7.453870e-01	-2.888555e-01	-5.948490e-01	2.078860e-01	-8.011790e-02	1.678271e-01	-2.479450e-01
56            	3.537780e-01	-4.303196e-01	7.840975e-01	9.370445e-01	1.662369e-01	7.708076e-01	-3.022853e-01	-6.072085e-01	2.127734e-01	-8.211057e-02	1.717181e-01	-2.538287e-01
57            	3.632265e-01	-4.362321e-01	7.994587e-01	9.570316e-01	1.637715e-01	7.932601e-01	-3.147443e-01	-6.178454e-01	2.169745e-01	-8.388398e-02	1.750325e-01	-2.589165e-01
58            	3.705063e-01	-4.410995e-01	8.116058e-01	9.719586e-01	1.603231e-01	8.116355e-01	-3.256562e-01	-6.263526e-01	2.202187e-01	-8.534864e-02	1.775444e-01	-2.628930e-01
59            	3.759151e-01	-4.450086e-01	8.209237e-01	9.821806e-01	1.556652e-01	8.265153e-01	-3.354251e-01	-6.329662e-01	2.225927e-01	-8.655726e-02	1.793141e-01	-2.658714e-01
60            	3.795651e-01	-4.477713e-01	8.273364e-01	9.876230e-01	1.497151e-01	8.379079e-01	-3.440964e-01	-6.375538e-01	2.241372e-01	-8.750532e-02	1.803846e-01	-2.678899e-01
61            	3.821125e-01	-4.493035e-01	8.314160e-01	9.895327e-01	1.429034e-01	8.466294e-01	-3.518630e-01	-6.403597e-01	2.249863e-01	-8.831805e-02	1.808273e-01	-2.691454e-01
62            	3.831979e-01	-4.492645e-01	8.324624e-01	9.873601e-01	1.357845e-01	8.515756e-01	-3.578955e-01	-6.408635e-01	2.250390e-01	-8.885861e-02	1.806097e-01	-2.694683e-01
63            	3.825065e-01	-4.473595e-01	8.298660e-01	9.807910e-01	1.289331e-01	8.518579e-01	-3.614624e-01	-6.386128e-01	2.241675e-01	-8.899922e-02	1.796679e-01	-2.686671e-01
64            	3.804110e-01	-4.440293e-01	8.244403e-01	9.705895e-01	1.224017e-01	8.481879e-01	-3.628931e-01	-6.342348e-01	2.227508e-01	-8.870957e-02	1.783960e-01	-2.671056e-01
65            	3.769915e-01	-4.397113e-01	8.167029e-01	9.572121e-01	1.165115e-01	8.407006e-01	-3.620945e-01	-6.282071e-01	2.210046e-01	-8.796171e-02	1.770237e-01	-2.649854e-01
66            	3.727245e-01	-4.349794e-01	8.077039e-01	9.418001e-01	1.113068e-01	8.304933e-01	-3.595932e-01	-6.213416e-01	2.191703e-01	-8.687107e-02	1.757348e-01	-2.626059e-01
67            	3.673533e-01	-4.300855e-01	7.974389e-01	9.243716e-01	1.071624e-01	8.172092e-01	-3.550234e-01	-6.137622e-01	2.171792e-01	-8.542815e-02	1.744652e-01	-2.598933e-01
68            	3.612750e-01	-4.251479e-01	7.864230e-01	9.058671e-01	1.039846e-01	8.018825e-01	-3.489490e-01	-6.057854e-01	2.150279e-01	-8.376971e-02	1.731431e-01	-2.569128e-01
69            	3.544398e-01	-4.201408e-01	7.745807e-01	8.865222e-01	1.019175e-01	7.846047e-01	-3.413436e-01	-5.973608e-01	2.126427e-01	-8.191247e-02	1.716865e-01	-2.535989e-01
70            	3.472681e-01	-4.150671e-01	7.623352e-01	8.673106e-01	1.008957e-01	7.664149e-01	-3.327596e-01	-5.887012e-01	2.100964e-01	-7.995452e-02	1.701191e-01	-2.500737e-01
71            	3.402859e-01	-4.098835e-01	7.501694e-01	8.491785e-01	1.005688e-01	7.486097e-01	-3.240205e-01	-5.800264e-01	2.075011e-01	-7.799297e-02	1.685046e-01	-2.464976e-01
72            	3.340453e-01	-4.046641e-01	7.387094e-01	8.330043e-01	1.004861e-01	7.325182e-01	-3.160160e-01	-5.716867e-01	2.049943e-01	-7.615039e-02	1.669191e-01	-2.430695e-01
73            	3.285513e-01	-3.994427e-01	7.279940e-01	8.187759e-01	1.006050e-01	7.181709e-01	-3.087830e-01	-5.637184e-01	2.025973e-01	-7.444962e-02	1.653724e-01	-2.398221e-01
74            	3.236465e-01	-3.944514e-01	7.180979e-01	8.061984e-01	1.009208e-01	7.052776e-01	-3.021784e-01	-5.562747e-01	2.004064e-01	-7.286233e-02	1.639752e-01	-2.368376e-01
75            	3.198005e-01	-3.899318e-01	7.097323e-01	7.960770e-01	1.011231e-01	6.949539e-01	-2.969154e-01	-5.498320e-01	1.985419e-01	-7.152578e-02	1.627791e-01	-2.343048e-01
76            	3.167210e-01	-3.858254e-01	7.025464e-01	7.877410e-01	1.010409e-01	6.867001e-01	-2.928296e-01	-5.441859e-01	1.968690e-01	-7.041588e-02	1.616611e-01	-2.320770e-01
77            	3.143291e-01	-3.822506e-01	6.965797e-01	7.810182e-01	1.007022e-01	6.803160e-01	-2.898069e-01	-5.394151e-01	1.954218e-01	-6.952519e-02	1.606592e-01	-2.301844e-01
78            	3.124656e-01	-3.792121e-01	6.916776e-01	7.756848e-01	1.002116e-01	6.754731e-01	-2.876308e-01	-5.354449e-01	1.941269e-01	-6.885735e-02	1.596982e-01	-2.285555e-01
79            	3.110289e-01	-3.764267e-01	6.874555e-01	7.713421e-01	9.937771e-02	6.719644e-01	-2.862933e-01	-5.319411e-01	1.927982e-01	-6.842116e-02	1.585876e-01	-2.270088e-01
80            	3.096567e-01	-3.737801e-01	6.834368e-01	7.673469e-01	9.847430e-02	6.688726e-01	-2.851991e-01	-5.286085e-01	1.913416e-01	-6.813974e-02	1.572717e-01	-2.254115e-01
81            	3.081313e-01	-3.712374e-01	6.793687e-01	7.632835e-01	9.775003e-02	6.655335e-01	-2.838917e-01	-5.253030e-01	1.897702e-01	-6.793499e-02	1.558028e-01	-2.237377e-01
82            	3.062454e-01	-3.687350e-01	6.749804e-01	7.587891e-01	9.739875e-02	6.613904e-01	-2.819958e-01	-5.218577e-01	1.880678e-01	-6.773557e-02	1.542000e-01	-2.219356e-01
83            	3.039759e-01	-3.664082e-01	6.703841e-01	7.538004e-01	9.745083e-02	6.563495e-01	-2.794494e-01	-5.183962e-01	1.863471e-01	-6.749043e-02	1.526019e-01	-2.200923e-01
84            	3.015353e-01	-3.645444e-01	6.660798e-01	7.487699e-01	9.787195e-02	6.508979e-01	-2.765130e-01	-5.153121e-01	1.848289e-01	-6.719526e-02	1.512313e-01	-2.184266e-01
85            	2.993171e-01	-3.634400e-01	6.627571e-01	7.445992e-01	9.875121e-02	6.458479e-01	-2.735484e-01	-5.130986e-01	1.837482e-01	-6.688977e-02	1.503033e-01	-2.171931e-01
86            	2.975274e-01	-3.632265e-01	6.607540e-01	7.416724e-01	9.993471e-02	6.417376e-01	-2.709015e-01	-5.119903e-01	1.832272e-01	-6.659069e-02	1.499318e-01	-2.165225e-01
87            	2.965902e-01	-3.639570e-01	6.605472e-01	7.408632e-01	1.013854e-01	6.394778e-01	-2.690462e-01	-5.122521e-01	1.833375e-01	-6.639266e-02	1.501411e-01	-2.165338e-01
88            	2.965990e-01	-3.656199e-01	6.622189e-01	7.423536e-01	1.029807e-01	6.393728e-01	-2.681961e-01	-5.139194e-01	1.840412e-01	-6.634560e-02	1.508684e-01	-2.172140e-01
89            	2.976173e-01	-3.680630e-01	6.656803e-01	7.463143e-01	1.047470e-01	6.415673e-01	-2.684102e-01	-5.168717e-01	1.852356e-01	-6.649801e-02	1.519866e-01	-2.184846e-01
90            	2.994633e-01	-3.708880e-01	6.703513e-01	7.522867e-01	1.065820e-01	6.457047e-01	-2.695614e-01	-5.206197e-01	1.866532e-01	-6.686029e-02	1.532231e-01	-2.200834e-01
91            	3.019140e-01	-3.737888e-01	6.757028e-01	7.597235e-01	1.084363e-01	6.512872e-01	-2.714255e-01	-5.247458e-01	1.880845e-01	-6.741906e-02	1.543749e-01	-2.217940e-01
92            	3.047561e-01	-3.764222e-01	6.811783e-01	7.680777e-01	1.102954e-01	6.577823e-01	-2.737435e-01	-5.288002e-01	1.893348e-01	-6.814310e-02	1.552633e-01	-2.234064e-01
93            	3.076648e-01	-3.786461e-01	6.863110e-01	7.766639e-01	1.122248e-01	6.644391e-01	-2.761072e-01	-5.324786e-01	1.903129e-01	-6.895411e-02	1.558359e-01	-2.247900e-01
94            	3.104546e-01	-3.803815e-01	6.908361e-01	7.849815e-01	1.141844e-01	6.707971e-01	-2.783064e-01	-5.356088e-01	1.910021e-01	-6.978251e-02	1.561109e-01	-2.258934e-01
95            	3.131410e-01	-3.817897e-01	6.949306e-01	7.929494e-01	1.161363e-01	6.768130e-01	-2.803384e-01	-5.383602e-01	1.915560e-01	-7.058228e-02	1.562649e-01	-2.268472e-01
96            	3.158332e-01	-3.830292e-01	6.988624e-01	8.007090e-01	1.179992e-01	6.827098e-01	-2.823553e-01	-5.409458e-01	1.921311e-01	-7.133183e-02	1.564652e-01	-2.277970e-01
97            	3.188874e-01	-3.842473e-01	7.031347e-01	8.088600e-01	1.195816e-01	6.892784e-01	-2.848484e-01	-5.436910e-01	1.928896e-01	-7.207498e-02	1.568522e-01	-2.289271e-01
98            	3.222339e-01	-3.854186e-01	7.076525e-01	8.173637e-01	1.208902e-01	6.964735e-01	-2.877917e-01	-5.465355e-01	1.937892e-01	-7.280254e-02	1.573880e-01	-2.301905e-01
99            	3.257570e-01	-3.864397e-01	7.121966e-01	8.260384e-01	1.218726e-01	7.041658e-01	-2.911466e-01	-5.493182e-01	1.947231e-01	-7.350843e-02	1.579689e-01	-2.314773e-01
100           	3.293795e-01	-3.872057e-01	7.165852e-01	8.346847e-01	1.223865e-01	7.122983e-01	-2.949559e-01	-5.518954e-01	1.955667e-01	-7.422217e-02	1.584556e-01	-2.326778e-01
101           	3.330246e-01	-3.875011e-01	7.205257e-01	8.431838e-01	1.223694e-01	7.208144e-01	-2.992225e-01	-5.540134e-01	1.961204e-01	-7.497983e-02	1.586305e-01	-2.336103e-01
102           	3.362788e-01	-3.872032e-01	7.234821e-01	8.506541e-01	1.218993e-01	7.287548e-01	-3.034277e-01	-5.553426e-01	1.962570e-01	-7.572105e-02	1.583965e-01	-2.341176e-01
103           	3.388129e-01	-3.861420e-01	7.249549e-01	8.564011e-01	1.208823e-01	7.355188e-01	-3.073183e-01	-5.555485e-01	1.958191e-01	-7.637782e-02	1.576302e-01	-2.340080e-01
104           	3.406200e-01	-3.845894e-01	7.252094e-01	8.602363e-01	1.192538e-01	7.409825e-01	-3.108644e-01	-5.548994e-01	1.950086e-01	-7.690740e-02	1.565549e-01	-2.334623e-01
105           	3.412915e-01	-3.828282e-01	7.241196e-01	8.613966e-01	1.171711e-01	7.442255e-01	-3.135272e-01	-5.534739e-01	1.939117e-01	-7.721723e-02	1.553031e-01	-2.325203e-01
106           	3.409585e-01	-3.812853e-01	7.222438e-01	8.599696e-01	1.146175e-01	7.453521e-01	-3.153673e-01	-5.517645e-01	1.928312e-01	-7.729456e-02	1.541840e-01	-2.314785e-01
107           	3.397506e-01	-3.805512e-01	7.203018e-01	8.562934e-01	1.118706e-01	7.444228e-01	-3.162761e-01	-5.504265e-01	1.920983e-01	-7.715711e-02	1.535198e-01	-2.306769e-01
108           	3.376508e-01	-3.807169e-01	7.183678e-01	8.504519e-01	1.092076e-01	7.412443e-01	-3.160184e-01	-5.495424e-01	1.917715e-01	-7.680071e-02	1.533712e-01	-2.301719e-01
109           	3.350227e-01	-3.819613e-01	7.169840e-01	8.432248e-01	1.067262e-01	7.364986e-01	-3.148862e-01	-5.494727e-01	1.919769e-01	-7.631439e-02	1.538197e-01	-2.301341e-01
110           	3.318608e-01	-3.839936e-01	7.158544e-01	8.349245e-01	1.049231e-01	7.300014e-01	-3.125391e-01	-5.499240e-01	1.925732e-01	-7.569941e-02	1.547235e-01	-2.304229e-01
111           	3.287572e-01	-3.866867e-01	7.154439e-01	8.269543e-01	1.039376e-01	7.230166e-01	-3.095395e-01	-5.510653e-01	1.935574e-01	-7.508817e-02	1.560133e-01	-2.311015e-01
112           	3.263559e-01	-3.896878e-01	7.160437e-01	8.207330e-01	1.037069e-01	7.170261e-01	-3.066596e-01	-5.528657e-01	1.948195e-01	-7.461411e-02	1.575125e-01	-2.321266e-01
113           	3.242553e-01	-3.924485e-01	7.167038e-01	8.156486e-01	1.042204e-01	7.114282e-01	-3.036039e-01	-5.545762e-01	1.960315e-01	-7.417336e-02	1.589449e-01	-2.331182e-01
114           	3.227916e-01	-3.947900e-01	7.175815e-01	8.122744e-01	1.050700e-01	7.072044e-01	-3.010672e-01	-5.561857e-01	1.971560e-01	-7.381684e-02	1.602476e-01	-2.340644e-01
115           	3.219259e-01	-3.963129e-01	7.182388e-01	8.104469e-01	1.059855e-01	7.044614e-01	-2.992379e-01	-5.572759e-01	1.979421e-01	-7.356283e-02	1.611607e-01	-2.347235e-01
116           	3.208879e-01	-3.968931e-01	7.177810e-01	8.086742e-01	1.071009e-01	7.015734e-01	-2.972362e-01	-5.573370e-01	1.982259e-01	-7.324824e-02	1.616018e-01	-2.348500e-01
117           	3.197328e-01	-3.965668e-01	7.162996e-01	8.068361e-01	1.082060e-01	6.986301e-01	-2.952120e-01	-5.564332e-01	1.980669e-01	-7.287397e-02	1.616299e-01	-2.345039e-01
118           	3.185809e-01	-3.956156e-01	7.141965e-01	8.048998e-01	1.091174e-01	6.957824e-01	-2.933325e-01	-5.549061e-01	1.976494e-01	-7.246167e-02	1.614186e-01	-2.338802e-01
119           	3.175571e-01	-3.940818e-01	7.116389e-01	8.028372e-01	1.096810e-01	6.931563e-01	-2.917376e-01	-5.528604e-01	1.970261e-01	-7.205320e-02	1.609995e-01	-2.330527e-01
120           	3.168193e-01	-3.920463e-01	7.088656e-01	8.008461e-01	1.098574e-01	6.909887e-01	-2.905656e-01	-5.504559e-01	1.962507e-01	-7.170163e-02	1.603999e-01	-2.321015e-01
121           	3.164404e-01	-3.896189e-01	7.060593e-01	7.991080e-01	1.097167e-01	6.893913e-01	-2.898373e-01	-5.478391e-01	1.953550e-01	-7.145143e-02	1.596293e-01	-2.310807e-01
122           	3.161868e-01	-3.869009e-01	7.030877e-01	7.973764e-01	1.094396e-01	6.879368e-01	-2.892486e-01	-5.449943e-01	1.943109e-01	-7.127637e-02	1.586727e-01	-2.299491e-01
123           	3.158762e-01	-3.839458e-01	6.998220e-01	7.955261e-01	1.091764e-01	6.863497e-01	-2.885867e-01	-5.418839e-01	1.930822e-01	-7.115689e-02	1.575037e-01	-2.286606e-01
124           	3.154542e-01	-3.808641e-01	6.963183e-01	7.936223e-01	1.089519e-01	6.846704e-01	-2.878593e-01	-5.385912e-01	1.916791e-01	-7.108429e-02	1.561369e-01	-2.272212e-01
125           	3.147746e-01	-3.777434e-01	6.925181e-01	7.914941e-01	1.087402e-01	6.827540e-01	-2.870069e-01	-5.351308e-01	1.901019e-01	-7.101551e-02	1.545941e-01	-2.256096e-01
126           	3.140001e-01	-3.748359e-01	6.888360e-01	7.895774e-01	1.085723e-01	6.810051e-01	-2.862164e-01	-5.318359e-01	1.884889e-01	-7.096455e-02	1.530066e-01	-2.239712e-01
127           	3.132180e-01	-3.724214e-01	6.856393e-01	7.880548e-01	1.084437e-01	6.796111e-01	-2.855837e-01	-5.290303e-01	1.870081e-01	-7.092845e-02	1.515439e-01	-2.224724e-01
